Wed Oct 27 14:08:33 2021 +0300,e524070,Merge branch 'develop'
Wed Oct 27 12:57:41 2021 +0200,e515795,Pull request #1119,Added translation fix
Wed Oct 27 13:50:51 2021 +0300,e515795,Added translation fix
Wed Oct 27 13:18:41 2021 +0300,e501566,fix
Wed Oct 27 13:07:28 2021 +0300,e501566,change From/ToLoc
Wed Oct 27 11:54:20 2021 +0200,e506794,Pull request #1111,2022.r1.t1/feature/sopre 30854 monica
Wed Oct 27 11:54:07 2021 +0300,e524070,Changed CalcIsBalanceDayOK func
Wed Oct 27 09:52:57 2021 +0200,e515795,Pull request #1114,SOPRE-31399 Added correct data binding
Wed Oct 27 10:37:44 2021 +0300,e515795,Added correct data binding
Wed Oct 27 10:16:38 2021 +0300,e506794,book
Wed Oct 27 10:13:39 2021 +0300,e506794,load
Tue Oct 26 17:29:00 2021 +0300,e501566,clean the code
Tue Oct 26 17:13:51 2021 +0300,e501566,debug
Tue Oct 26 16:07:39 2021 +0200,e525732,Pull request #1105,SOPRE-27255
Tue Oct 26 16:07:22 2021 +0200,e506794,Pull request #1073,2022.r1.t1/feature/sopre 30854 monica
Tue Oct 26 17:03:49 2021 +0300,e501566,debug
Tue Oct 26 16:56:52 2021 +0300,e501566,fix and clean code
Tue Oct 26 15:15:07 2021 +0200,e515795,Pull request #1103,2022.r1.t1/feature/sopre 30597 translations t1 helen
Tue Oct 26 16:11:41 2021 +0300,e515795,Default text adjustment
Tue Oct 26 16:10:18 2021 +0300,e515795,Added translations
Tue Oct 26 16:09:08 2021 +0300,e524070,Add a IsFinite check
Tue Oct 26 16:04:42 2021 +0300,e524070,Delete unused attributes
Tue Oct 26 15:59:29 2021 +0300,e524070,Added comments
Tue Oct 26 14:36:14 2021 +0300,e501566,debug
Tue Oct 26 14:12:07 2021 +0300,e524070,Changes
Tue Oct 26 13:49:08 2021 +0300,e524070,Latest changes
Tue Oct 26 13:46:04 2021 +0300,e501566,clean the infomessages
Tue Oct 26 13:40:23 2021 +0300,e524070,Merge branch 'develop'
Tue Oct 26 13:37:52 2021 +0300,e526230,implementation of reactive quill
Tue Oct 26 13:25:39 2021 +0300,e513645,MedicalCheck, OtherType and OutOfHome KTs related cleanup
Tue Oct 26 13:20:23 2021 +0300,e524070,Added new attributes from EP
Tue Oct 26 13:18:44 2021 +0300,e501566,fix
Tue Oct 26 13:11:06 2021 +0300,e501566,debug
Tue Oct 26 12:55:39 2021 +0300,e524070,Added logic for IsBalanceDayOK constraint
Tue Oct 26 11:56:44 2021 +0300,e501566,fix startTime issue
Tue Oct 26 10:10:33 2021 +0200,u210645,Pull request #1096,2022.r1.t1/feature/sopre 30582 florian delete without warning ap applst
Tue Oct 26 10:01:18 2021 +0200,u210645,SOPRE-30582 Readded warning message and comments
Tue Oct 26 09:43:38 2021 +0200,u210645,SOPRE-30582
